500 985
129 419 63
230 131 536
372 396 737
216 157 800
95 215 300
485 43 419
382 253 230
184 279 672
482 419 342
110 106 849
261 474 438
84 385 548
481 269 10
191 467 964
456 70 512
129 458 545
203 448 752
29 475 342
291 42 489
8 313 905
57 266 130
94 156 542
424 336 403
174 322 690
142 368 959
4 478 522
193 483 587
290 183 265
387 364 367
400 465 603
95 277 389
356 396 604
45 13 425
427 338 514
17 427 649
289 127 512
267 409 232
452 340 886
387 272 855
59 313 722
340 448 496
55 444 227
126 265 546
458 160 145
120 336 409
384 189 686
352 232 949
493 153 670
346 285 741
303 77 392
234 356 294
458 222 530
71 477 611
470 348 669
435 166 790
146 147 906
217 58 55
239 257 426
297 83 202
73 86 449
245 220 465
175 382 728
204 6 716
66 54 650
384 378 395
484 1 904
198 301 586
472 8 417
413 209 503
73 432 260
338 361 119
126 45 222
437 132 549
11 348 215
329 483 352
377 308 245
196 223 610
409 208 746
11 35 534
345 380 948
124 140 908
328 120 138
56 447 970
101 178 74
140 392 916
115 368 474
74 372 31
339 497 288
82 19 851
460 405 682
47 474 808
403 442 391
306 390 669
271 98 810
175 66 682
375 380 191
191 317 700
309 58 702
84 262 828
290 118 431
69 261 107
329 175 135
247 332 427
472 55 774
61 221 700
35 96 930
360 83 490
18 296 845
73 107 732
159 360 464
294 87 77
310 487 822
4 106 338
472 338 627
68 308 22
144 413 589
77 202 543
158 261 977
120 247 8
92 74 282
204 262 728
221 147 784
309 233 841
150 477 96
7 122 536
112 486 77
141 341 245
492 428 629
119 266 449
315 432 721
174 121 805
175 328 806
247 224 177
298 369 593
406 157 613
183 12 335
397 283 490
310 80 698
205 120 564
157 223 301
128 31 994
473 82 902
294 472 222
393 204 287
222 161 754
150 179 495
299 277 654
45 114 703
490 271 754
463 174 414
134 449 487
85 1 337
228 241 378
488 104 975
49 472 432
492 285 78
26 5 636
205 182 804
142 491 135
112 265 825
335 285 350
144 299 964
360 299 486
263 216 819
418 336 428
113 13 71
290 108 979
226 142 748
116 165 338
439 292 864
27 363 987
238 143 993
123 120 632
81 94 135
315 454 670
497 175 781
267 183 855
318 211 496
235 191 861
359 222 173
396 196 49
445 260 917
484 168 230
87 415 252
258 439 228
388 463 60
131 266 578
14 259 575
96 170 455
364 357 861
454 344 294
203 472 214
32 398 806
106 191 235
354 492 446
377 400 673
428 41 9
257 448 605
381 253 687
126 156 979
47 445 434
392 124 170
151 468 619
477 138 37
327 72 587
120 439 526
269 337 415
367 46 457
186 185 822
152 249 356
115 373 431
233 146 498
301 213 46
17 330 297
30 439 771
70 102 725
353 275 812
481 127 42
153 440 475
237 22 638
185 274 701
466 227 10
69 121 173
442 39 625
233 104 679
235 316 123
37 163 687
279 301 891
264 187 667
276 281 920
261 477 255
137 455 654
421 69 300
417 400 499
231 322 55
257 189 29
448 158 398
46 126 665
164 6 22
486 407 274
304 391 698
20 479 671
252 360 273
253 387 297
143 104 943
42 93 504
268 262 617
217 201 304
469 34 956
51 298 549
73 254 733
435 443 255
14 376 744
22 9 505
206 36 512
85 156 446
195 257 123
1 158 423
104 117 189
111 266 759
342 263 46
443 413 162
175 15 326
43 104 25
171 115 165
84 408 280
398 418 419
308 292 254
99 151 205
306 118 210
415 319 567
134 245 490
133 397 873
314 12 580
264 140 7
349 264 344
156 439 327
126 53 124
109 46 683
372 52 499
55 289 161
226 378 146
22 299 935
292 159 486
317 152 14
397 258 844
498 387 354
490 62 785
457 271 319
491 237 308
228 5 453
246 301 80
370 473 318
498 475 943
67 331 535
403 124 705
100 89 641
270 17 972
208 280 877
204 290 587
170 386 605
216 188 758
455 246 23
312 108 974
64 351 197
391 160 663
442 84 772
158 179 187
250 234 627
206 285 507
438 309 887
11 459 216
239 70 966
139 113 261
5 264 467
154 448 87
387 303 922
110 103 232
445 13 521
435 290 573
320 392 870
333 261 213
459 397 754
364 88 731
412 11 703
64 164 677
56 397 848
333 147 298
309 144 627
468 437 20
162 235 222
286 260 624
258 428 424
278 7 81
312 442 608
299 493 57
294 361 499
330 187 325
258 234 189
276 229 948
15 108 141
397 173 799
303 141 128
247 403 596
340 186 449
193 14 168
385 497 941
368 50 391
305 236 97
303 64 849
283 298 672
372 158 14
307 270 926
64 178 711
55 243 529
226 212 138
196 76 734
62 303 455
364 17 260
130 495 512
197 40 232
217 185 18
139 336 141
419 31 673
332 447 724
10 396 920
189 419 639
196 375 472
378 71 439
175 346 217
25 159 53
35 422 16
277 297 187
161 338 677
124 229 81
244 319 650
455 357 4
203 144 129
66 29 898
46 187 81
297 152 797
245 356 355
292 290 843
292 121 498
275 338 545
374 84 580
248 147 230
142 245 371
438 457 294
495 393 929
373 111 343
225 90 686
17 313 677
333 225 461
115 215 779
33 384 746
446 390 349
25 274 852
20 162 937
154 230 671
428 464 941
458 95 264
293 218 73
215 486 204
186 362 177
51 356 401
332 32 976
424 476 647
67 423 668
203 365 340
352 365 438
395 181 872
53 162 692
352 248 322
459 265 150
463 211 627
360 128 324
197 123 907
436 294 884
120 123 264
226 296 164
32 481 790
88 284 676
134 107 465
153 103 859
52 457 639
314 459 751
405 438 175
262 442 237
322 122 428
403 125 432
421 235 873
330 226 489
275 219 93
301 105 692
424 68 443
468 266 513
174 374 431
400 53 880
94 156 655
48 316 317
25 228 36
443 172 844
25 125 386
399 290 297
411 491 658
177 264 669
437 93 773
440 48 971
280 75 93
161 472 383
230 169 935
436 257 522
257 336 196
116 406 417
498 314 516
356 74 449
118 262 236
157 405 450
271 144 581
14 314 178
154 215 75
483 354 338
190 212 259
297 255 942
258 14 404
58 76 955
322 398 657
189 82 17
480 429 443
336 273 437
291 405 941
112 48 754
231 73 653
392 184 376
22 387 274
381 325 649
131 101 383
202 106 668
376 194 806
314 182 786
395 272 904
254 349 52
23 36 147
432 338 238
418 33 493
363 339 345
0 332 340
246 49 98
139 402 264
423 96 43
230 429 462
324 499 951
189 150 397
212 255 217
165 263 537
424 72 401
64 428 170
378 49 753
309 130 874
387 473 628
362 100 961
456 293 187
469 227 606
168 166 33
442 92 548
6 407 463
211 251 597
369 494 287
352 123 269
350 490 367
197 366 632
456 138 684
186 331 944
495 308 999
31 440 120
95 318 483
402 289 134
7 462 160
233 252 845
380 2 529
184 118 744
452 386 228
324 2 736
162 468 281
75 143 125
437 198 507
116 232 542
340 266 222
476 69 178
304 46 931
352 193 402
237 171 286
387 219 204
348 454 854
348 288 349
87 376 308
303 424 124
86 397 61
369 456 341
461 402 599
321 185 71
140 282 866
494 326 271
495 103 350
149 154 936
465 278 819
25 129 267
223 26 950
41 172 59
61 435 202
52 386 163
434 180 291
255 115 840
449 328 265
8 51 654
158 73 698
451 189 809
287 434 50
365 113 87
480 403 504
102 370 113
180 7 900
41 486 710
3 105 572
145 272 386
147 90 570
294 434 8
299 476 632
45 95 818
106 435 61
374 75 304
407 268 461
135 446 923
197 61 785
66 100 41
494 287 708
13 70 668
251 470 773
499 34 646
437 352 42
165 37 800
85 439 363
210 114 545
47 162 492
194 327 866
341 425 375
5 459 668
263 247 752
381 20 635
231 379 732
304 100 376
122 172 733
130 117 330
366 302 929
218 467 608
292 315 689
117 176 630
358 191 603
182 200 169
472 116 280
28 312 377
124 261 516
287 84 760
389 97 958
37 375 187
429 176 72
330 278 320
485 432 874
376 184 569
133 317 976
351 157 295
377 284 963
68 420 705
478 436 887
238 437 147
227 353 143
308 460 572
428 7 913
61 399 863
108 105 183
67 477 753
78 426 67
436 360 852
442 189 351
416 87 353
443 241 886
288 142 198
294 75 913
318 250 987
485 256 77
265 490 20
459 418 258
360 255 333
240 475 613
376 363 683
210 351 157
257 380 548
76 153 579
89 356 672
385 72 4
32 6 298
399 263 881
354 188 753
216 25 949
327 134 994
229 252 602
368 254 823
436 234 250
449 224 586
346 175 868
342 220 849
59 203 257
475 472 837
259 497 949
73 158 656
93 237 139
188 305 531
62 172 598
12 452 59
116 199 625
209 120 782
60 394 604
97 461 814
123 15 392
65 100 731
224 236 117
348 3 620
149 189 430
68 211 674
37 262 214
236 124 15
66 77 933
468 157 787
82 364 531
380 72 336
376 359 61
197 23 527
331 337 40
129 293 927
411 215 983
246 369 135
320 85 204
81 335 824
175 234 444
365 144 988
497 454 645
140 356 584
374 158 116
491 85 171
252 393 189
376 4 203
14 191 99
186 226 644
279 99 148
54 304 83
1 455 367
479 159 158
118 333 151
481 194 416
184 420 309
325 431 113
254 338 694
405 292 23
15 280 938
460 438 17
49 19 939
293 432 552
46 270 102
483 422 812
261 297 693
496 399 192
330 53 771
93 149 935
61 208 916
495 123 791
167 98 115
475 390 282
259 296 654
20 24 247
214 3 248
335 81 206
143 298 808
89 400 738
0 450 645
72 481 567
89 124 801
7 239 543
321 218 883
327 312 907
117 49 672
134 2 129
306 458 591
394 30 877
145 204 925
27 251 644
301 337 639
460 487 224
144 237 996
161 14 853
307 331 988
69 188 852
346 159 805
221 187 965
225 456 769
100 294 591
89 77 121
234 427 74
489 486 234
443 81 299
38 287 766
385 402 666
261 263 81
130 143 911
265 191 35
259 318 476
118 256 203
160 104 428
35 86 551
240 371 621
78 16 103
132 259 157
210 401 355
182 52 500
211 271 439
8 80 34
471 11 104
8 302 555
475 272 152
496 2 322
0 473 803
76 80 995
161 178 187
490 76 165
101 496 300
161 413 107
359 212 247
234 114 738
125 387 334
343 342 685
304 214 670
105 229 11
178 195 24
68 432 244
282 108 780
3 132 154
462 314 609
10 27 606
488 117 767
398 140 359
293 344 498
438 138 618
100 329 697
386 64 48
83 173 581
431 133 848
2 68 951
134 247 716
8 478 77
283 403 467
117 15 854
73 264 637
392 326 611
159 326 871
70 163 636
171 224 586
86 245 21
229 217 630
400 386 684
239 272 456
475 210 23
341 51 73
158 249 124
420 145 479
120 99 838
68 474 326
376 352 567
65 235 173
264 298 302
119 157 758
399 94 866
461 127 279
50 377 897
487 341 725
449 438 610
168 240 839
265 57 384
493 353 330
287 341 79
204 290 152
212 382 464
384 110 134
176 443 335
478 464 29
18 148 564
26 367 537
427 449 153
296 360 784
247 455 170
188 260 864
126 433 12
328 82 638
321 368 747
320 454 666
31 237 436
127 94 32
455 57 531
209 284 929
452 159 632
277 459 46
336 459 707
18 301 85
347 230 363
138 493 245
244 15 807
71 411 979
443 225 942
485 342 767
8 352 256
256 279 52
127 488 678
493 333 962
432 225 167
81 214 554
125 251 511
103 56 985
454 220 347
367 209 462
154 109 741
252 265 320
441 323 865
133 168 405
297 31 491
480 475 4
368 367 718
114 194 392
133 146 738
401 227 911
98 245 419
400 57 897
249 319 592
411 410 593
200 292 204
399 168 779
367 108 618
191 162 834
174 101 934
407 60 98
333 57 535
124 86 493
218 177 996
37 391 769
209 137 683
41 270 343
138 320 294
48 260 763
311 75 76
178 232 414
477 449 422
172 316 672
346 181 45
294 133 93
298 398 630
136 397 97
460 256 301
37 92 20
169 162 347
109 278 71
15 23 140
132 426 805
215 170 983
379 94 180
437 161 321
405 143 346
25 416 599
347 98 909
338 190 274
389 393 91
17 496 489
428 43 311
241 57 498
413 371 236
385 213 432
328 349 901
161 232 256
197 107 683
468 404 799
391 432 580
316 47 954
305 337 975
419 431 367
318 108 501
415 131 261
383 405 213
337 392 374
434 314 33
336 215 983
274 477 348
344 242 165
15 178 499
141 336 59
448 277 41
225 42 101
412 411 718
69 105 657
477 490 910
243 164 622
70 236 87
125 147 648
444 81 316
23 244 421
442 85 973
353 430 561
265 57 656
443 292 448
12 62 420
164 342 178
93 6 754
193 151 72
417 393 689
322 478 627
430 218 400
367 283 748
493 113 24
26 106 288
286 61 514
322 274 781
53 132 128
370 413 404
83 372 192
217 358 498
485 346 872
459 221 622
86 142 334
300 16 593
119 460 378
57 235 507
161 484 992
245 283 623
