4300 4374
3049 322 615
833 3911 496
520 3656 885
1772 3050 870
1924 2823 28
840 3275 267
1145 769 673
3556 1022 590
1432 178 816
1168 2978 182
2874 446 500
181 536 868
4047 3900 878
4266 620 90
3233 553 200
2018 1151 919
4069 1857 424
285 2470 991
881 973 419
2620 613 248
1150 731 756
591 2130 58
241 3526 534
1021 4211 450
1413 2927 308
539 3249 100
2761 1358 870
2222 1095 429
902 895 104
1758 2995 645
757 742 437
1132 948 390
1437 2073 673
499 1639 144
2478 2491 180
1455 9 49
1240 1858 923
738 3768 759
55 600 295
2907 392 95
1391 2728 775
3014 1988 854
2873 2887 461
3210 2918 171
3651 565 523
1115 967 717
3163 2092 923
1931 3273 830
2245 1524 984
866 3872 671
488 2166 540
2003 2525 563
4093 990 768
3607 2936 991
1990 2726 368
3921 2540 117
2468 1503 177
4186 2700 618
3658 3347 765
856 997 206
1558 1163 681
658 2819 311
1294 803 526
1367 576 57
1484 3859 22
919 3265 154
3747 1856 775
2478 1137 167
650 421 98
2384 4106 56
4279 55 146
3271 3635 928
253 2028 289
444 1011 628
3146 514 458
3504 4079 287
1046 1122 767
4066 1898 48
3137 2881 425
1563 494 993
2039 2300 618
2548 761 959
1700 407 584
1157 1372 295
242 876 193
1953 1926 415
3472 2479 163
3584 623 527
2579 1217 959
1243 354 324
365 7 423
999 2405 522
590 512 798
2995 1197 302
153 1029 920
1832 349 38
16 3428 260
477 3089 372
1017 2748 971
1357 3510 68
3892 2056 92
1529 3243 162
1545 2485 133
4029 2178 469
3390 125 354
64 2075 453
612 22 646
1322 653 166
791 514 94
1932 2802 759
4245 1686 767
3631 1374 835
1802 2148 474
2641 3635 709
325 2156 827
1616 1074 88
416 863 595
352 4 309
3989 4030 108
362 101 627
1620 2840 649
2539 2799 405
2392 3938 653
1958 2654 190
1447 222 356
3269 3630 495
704 4183 80
1799 704 40
2046 35 965
2617 1655 640
35 1265 68
1107 2303 468
209 3003 149
2365 673 632
2964 592 812
2211 233 826
3985 703 789
2435 3184 123
1159 723 655
2218 2858 890
1486 3305 82
1707 971 141
3302 2789 671
3592 1814 192
2476 733 356
3294 2917 59
2678 1633 952
1896 3098 353
1547 2421 723
1160 2873 590
478 1907 616
348 3041 197
789 1898 829
482 4092 27
1627 52 238
1934 274 269
1739 1165 327
3974 2757 925
2602 2278 456
4123 1352 60
1789 537 670
3010 3264 932
2598 734 557
361 2318 978
3125 1002 418
2636 1088 334
3902 3838 748
3478 557 476
1395 2860 120
4232 442 11
4247 3630 342
1548 1163 24
4203 3679 977
2518 3176 222
2407 951 87
1964 758 733
1266 1703 636
915 2195 327
1295 2103 741
3354 970 536
723 2400 812
3186 3302 989
539 10 434
3360 2944 593
2594 2123 165
1340 2851 65
3129 2002 220
1518 1256 781
3336 617 50
2656 140 517
2374 2094 790
1446 3162 612
3443 2061 667
4293 3102 602
2540 4112 443
3042 3781 812
812 1657 606
2331 2482 353
3486 3512 511
682 2965 589
1363 1249 285
2854 1862 345
3133 2426 546
3173 2468 892
3502 3176 15
2482 3251 527
2174 2680 410
1216 981 844
3203 2172 781
3559 1961 940
3825 3361 619
3654 972 735
1992 2506 82
269 1471 279
960 3706 134
295 985 83
2577 1264 895
148 2190 834
2326 1483 388
3787 1459 32
3077 3998 209
1082 3037 874
2290 2383 29
1583 3305 590
1721 123 816
626 3411 432
957 4001 921
1323 1034 563
1070 2424 918
3277 3745 141
1163 149 611
36 2034 396
4278 3013 506
4192 3790 882
1585 3527 597
3425 1601 249
764 3308 463
1333 1345 564
2741 396 940
2685 2691 756
4009 2979 877
3204 3367 117
1735 31 201
1719 2945 147
3898 1202 714
1381 3103 200
2989 696 320
2897 300 840
3868 3560 597
1427 1251 356
3154 407 449
1752 2893 539
2634 732 704
2004 3184 961
2460 96 457
126 41 718
3011 57 249
3613 3770 313
2016 1127 781
4127 3643 510
4172 811 741
2990 61 573
1314 2151 114
1926 71 762
1044 321 513
983 644 592
2286 2229 404
1531 1650 5
2699 1431 773
2286 2097 176
3109 3598 577
1033 2860 878
305 3734 54
4296 254 360
762 1926 497
1409 422 807
426 4143 903
671 3231 955
4254 3804 917
1231 4050 651
1143 1220 612
537 1308 962
4142 3858 264
2930 2636 321
699 3187 221
3015 1886 310
3745 710 502
1647 143 798
1160 3944 74
238 1555 256
557 1405 752
1107 1641 280
784 2594 840
75 2948 326
3388 800 498
3537 2925 925
845 68 807
2575 1071 504
4104 1697 618
292 2303 866
3441 277 854
2033 2909 48
2214 3211 693
2806 2053 272
2975 1369 13
2892 3320 568
4073 753 359
921 1905 41
562 4191 454
4197 1939 116
2483 1810 527
1807 42 457
3720 532 384
3946 1724 200
3938 2209 309
745 2701 920
1720 3327 745
1350 2499 836
2493 2525 809
1862 742 580
757 2575 679
272 66 51
3533 3700 401
482 3900 148
880 862 666
3367 3340 731
1835 4101 302
902 1042 680
1172 1507 872
2507 3427 151
1108 86 644
2219 2583 93
41 3542 749
4007 4102 943
1768 2303 77
3778 2262 93
3054 3546 710
1504 971 784
1312 1076 897
1479 1839 491
1032 2297 42
649 2250 576
820 1377 412
3599 3373 956
577 2371 741
3321 291 730
3137 791 195
2031 2920 658
1774 112 898
3417 1119 759
1232 1409 116
1239 3959 931
3589 2327 571
284 51 349
2795 4026 498
3245 3428 655
3427 2413 47
1882 1477 601
1712 3206 547
627 3793 127
942 1797 472
2701 968 759
4157 4200 974
188 2628 177
1811 1850 735
1711 1471 634
2243 630 571
2491 2013 161
3542 922 837
2887 2078 166
620 951 465
1830 3672 522
2595 3084 424
799 2189 666
3440 3674 350
2333 558 762
590 2438 639
544 1366 108
4095 1001 239
2231 1869 700
1408 630 43
2273 3929 428
3530 2214 981
1878 1573 335
3089 2803 44
1786 727 642
2491 2410 696
3928 2053 493
2257 932 292
2968 484 363
3595 295 11
1038 3175 231
3174 1855 331
403 1323 517
3231 1751 307
3189 2616 628
2531 4161 471
4269 4121 268
4067 891 141
3492 1393 752
3737 4071 454
4210 3489 165
2072 2495 747
3435 3804 722
975 2342 779
1953 787 679
2461 1625 531
2367 2269 662
2684 2640 250
1997 3467 858
1849 3969 917
3739 2240 930
4141 3301 785
2088 4134 135
3227 1591 487
3220 2008 941
3861 4273 796
1070 2285 318
3694 3060 686
3430 2431 658
1518 3519 556
3798 541 574
2536 3367 331
3557 247 763
1373 1544 525
4242 954 526
3083 3232 464
4087 3301 976
1626 1099 737
3645 1200 130
3668 2319 54
940 4251 919
2185 633 373
3749 1608 345
2009 523 357
3081 1790 534
3385 766 15
2285 1754 555
4149 1262 343
4267 2795 965
787 17 922
1917 4172 712
2266 2625 424
891 1085 272
643 3817 263
3512 74 947
835 2429 854
2443 1481 632
2785 273 849
1339 3132 12
2419 1677 194
1071 1026 153
2803 3915 851
923 4012 909
1811 2532 496
2998 3122 287
1107 1982 849
2694 3887 764
3032 202 913
549 3729 354
1878 2893 650
388 315 79
1586 482 714
3445 3761 33
2059 1207 862
296 888 414
726 3599 705
1465 4168 420
4139 2760 729
394 908 617
1685 3509 820
907 1735 378
2923 3243 19
1183 4224 450
354 1512 773
2996 3492 665
545 3031 761
889 2252 420
3193 3176 334
1484 2691 652
276 20 61
2574 3042 338
1631 1308 917
448 785 215
3562 602 38
267 2300 309
2048 948 213
3871 4210 711
339 3185 733
3762 2397 861
1935 45 553
3564 3121 774
3705 1525 925
2077 2807 200
1212 2816 21
1410 2967 211
750 2774 213
2419 3635 648
1503 2324 563
1754 297 606
3031 2788 180
3333 1417 774
1017 1425 535
905 2806 361
4299 2483 688
2269 1395 780
3002 1755 400
3270 2921 594
2596 3989 356
2233 661 200
2955 1464 652
2435 3479 198
1598 1526 293
4199 2734 907
2197 749 662
1409 4182 720
1641 2862 681
2427 1938 657
1738 1427 142
802 418 936
622 1178 996
3060 220 763
2383 1318 117
1047 2537 384
3510 1536 439
2004 1776 313
2360 2221 692
3238 2367 495
4195 565 997
2889 2819 955
2693 3497 544
1645 664 425
112 2338 516
2784 4242 173
2757 3356 549
3711 2751 438
2116 2176 215
157 3401 762
1529 69 308
2208 1439 919
3850 3984 467
870 2716 568
3227 1988 250
2584 3696 25
3589 2326 877
978 1581 83
202 2036 655
3197 1039 704
2415 1625 478
374 4165 670
2339 1283 831
2322 3787 69
2028 2693 745
4154 1988 380
405 740 361
307 393 539
525 1606 498
2725 3697 396
1724 2488 441
2775 72 795
3150 3465 116
1783 4299 499
1711 2030 620
3105 802 128
418 725 14
3557 2243 267
2693 2615 41
3855 2026 278
1246 1115 890
3496 1318 624
4168 2734 502
999 3476 668
3141 4225 675
1707 2282 707
1438 1654 806
2016 3662 561
3195 1352 153
2951 385 622
3493 4234 53
1544 1185 307
324 2352 212
700 1271 672
3253 3030 460
674 2200 34
3992 1577 361
3421 518 843
315 1019 40
531 4037 628
2702 976 229
1913 2331 344
3753 3538 74
144 3723 58
1619 3993 828
1565 3823 724
1622 2507 395
3443 648 345
2081 1827 158
2100 1096 979
3429 669 6
1855 400 660
3216 1019 174
1866 1527 770
2046 2054 938
1910 3834 21
504 4134 455
1609 363 954
2013 3028 10
3913 1854 386
2665 3045 653
3733 540 504
1322 2562 395
300 2585 700
4228 2024 612
1365 3862 818
1406 2349 218
2124 10 508
2719 1958 488
1364 2532 315
2132 464 919
2917 1705 343
1497 1352 538
647 3762 47
564 4047 802
273 3478 609
3865 130 763
907 2211 10
377 2469 288
3211 2976 14
3793 3291 551
1019 3468 746
789 2645 450
3802 4141 932
4119 1222 431
314 222 180
3660 3029 947
3825 14 605
3862 2972 52
511 4182 964
2870 843 28
2516 2187 681
2150 1533 885
521 3997 189
562 472 134
4102 805 808
3607 2351 988
1506 642 208
1344 1392 668
2539 912 78
2405 1493 243
4281 1492 778
3750 2329 506
3309 433 16
3271 148 269
1512 241 685
2623 3475 677
2873 529 835
232 4299 723
124 132 897
3256 1287 712
664 2743 612
1702 4273 317
1212 1992 195
2809 906 769
176 1611 466
4178 1892 545
781 881 706
1105 3064 126
3826 501 337
4129 1580 381
1765 2237 914
2138 2690 816
2442 858 873
2711 599 948
2823 124 177
2072 3821 226
3285 2846 643
2762 655 352
1374 640 967
4132 3647 933
2710 1974 196
1361 642 836
4198 1797 75
4161 1616 988
24 1025 34
1222 2366 643
774 3805 648
4123 4286 751
1138 2719 812
3554 181 769
2794 3520 701
3360 905 455
3830 2761 911
2213 2469 164
1518 767 699
3776 1629 853
404 432 955
3038 398 408
1868 983 649
577 2942 455
1622 2345 981
3969 244 382
3675 2921 971
2825 571 56
3341 3386 310
1848 4148 624
3447 1489 937
3200 1376 442
2574 1376 265
887 1463 74
2493 1164 931
2474 2306 507
4283 501 114
600 3872 880
4168 2955 569
4197 2837 434
4078 2952 859
2280 2359 935
511 298 889
1676 4075 573
2763 3460 744
961 2784 745
3955 113 122
4204 3735 872
3414 2266 211
121 1152 105
121 2702 917
2828 4022 460
2712 3800 706
1559 1339 752
1308 3676 803
901 1792 825
668 3379 493
2116 1846 36
989 941 560
627 4020 721
431 488 188
2108 3875 884
160 1296 375
4123 3929 579
2432 3223 357
2384 662 49
3060 2025 471
1926 84 1
2457 4220 629
298 1376 474
2119 3322 10
563 3182 191
34 3916 709
2192 4032 853
1835 1867 334
2786 2575 113
3828 4289 44
137 59 727
336 1550 4
105 1646 416
2780 586 331
1049 2012 136
2626 2181 326
835 277 168
39 178 75
3085 1564 741
3936 324 749
1964 1045 561
841 3479 732
3820 820 474
1560 3843 672
4176 3522 192
3622 1815 744
948 3601 523
2771 2873 552
3321 2688 609
1024 302 245
3992 3198 246
1386 3989 336
2744 1898 820
3032 152 792
546 2793 664
1966 2506 777
1450 4029 961
1256 3495 132
1858 527 338
904 925 67
1604 230 569
2205 1817 467
468 1346 623
2700 1582 255
1182 3241 786
1143 3880 556
1515 262 868
2548 3768 921
2339 1265 255
313 582 251
571 3613 611
2247 3876 651
1586 865 178
2496 132 663
627 3200 476
1399 980 141
3983 653 408
2099 2603 517
2308 2961 922
660 1725 472
3748 3434 615
3885 4175 947
963 3053 503
3959 2697 49
2668 2888 702
204 792 319
3817 1672 397
3935 3548 914
1975 3417 658
813 3206 854
1926 2750 57
2188 1119 155
3772 2156 408
2522 272 945
88 1642 45
3893 4196 696
2400 3348 716
216 2198 42
2907 1686 881
1299 2346 611
30 2891 340
1906 521 173
2778 4065 477
260 3178 130
4204 3908 954
2039 3932 978
311 3224 159
1595 3751 659
2222 1976 524
2507 3928 655
879 600 517
2543 3690 115
3035 3198 730
2485 685 492
1053 1973 632
2887 1348 551
3381 897 613
2797 3340 206
215 496 260
4084 50 249
61 439 654
1249 2089 429
3377 4124 551
2662 3114 675
1420 2596 418
3903 2147 826
3569 1987 924
4133 2189 529
713 2808 319
1014 1203 641
3739 2396 155
508 3047 544
345 4147 411
2506 842 101
2389 3420 969
1428 1704 180
3462 2990 731
2362 3666 561
2123 2226 63
2527 3325 551
1543 1540 491
3049 1204 811
3506 533 513
3180 662 550
335 3196 94
2760 2627 731
3355 4141 939
2703 3264 637
2577 1667 851
2263 3933 210
4255 4258 891
2214 3454 18
1393 2141 570
1951 3225 591
2797 1040 439
2710 3614 310
1522 2227 283
2428 337 699
3525 764 106
3125 726 927
3516 3044 842
1033 1906 668
3556 3401 447
3690 101 603
776 105 32
9 3093 431
477 415 657
1135 425 799
2298 2660 73
1018 2121 448
687 2096 430
2907 3170 493
3016 146 350
2580 320 724
1817 2801 248
4182 3948 339
3602 2013 166
203 191 782
2959 3189 375
3610 826 936
930 408 974
314 1466 366
1414 3322 580
2748 1955 745
314 3641 162
848 404 414
3792 2040 501
2569 103 153
2656 765 231
3993 111 735
3326 637 737
453 1692 814
3486 1240 615
1227 632 201
2187 815 689
681 2322 360
423 813 1000
1919 915 344
398 42 443
3404 3153 429
3619 661 417
3542 4007 962
2240 664 115
2851 4193 296
1999 2867 58
1514 1342 230
851 3255 399
1398 21 679
168 2764 583
1333 2527 79
1799 2848 597
544 321 499
1538 2501 121
714 484 895
2916 366 317
1604 3457 794
3140 3406 746
2783 598 750
1741 3271 62
602 3556 895
216 110 970
1063 1192 266
844 2788 231
596 3762 891
1493 585 947
525 634 610
379 2287 868
1785 1991 140
3642 2854 758
2792 2816 163
2943 932 793
2649 2176 820
1378 706 567
2519 2374 828
4192 353 207
3987 2831 172
1577 1794 564
4125 2869 237
2449 920 593
1448 3343 423
4287 3961 789
2163 2816 283
3210 3200 99
661 2626 707
1059 738 616
1315 1914 919
3392 2649 432
3804 3236 193
3324 2133 901
925 1677 485
2704 1604 781
3693 970 589
1932 4253 457
1116 181 233
329 3842 78
2139 3728 560
1985 1321 97
2722 938 331
2728 2677 452
2191 4163 483
141 485 205
3576 190 492
1065 1558 936
1712 1002 406
2493 1486 895
697 603 866
3393 2362 888
3332 1132 231
2470 1558 510
4115 4050 846
2447 2399 916
3092 711 589
2610 828 563
3589 1034 813
544 768 829
1550 945 307
2530 2070 624
3637 4144 444
2159 1589 570
469 1277 946
733 3165 8
917 4212 589
1845 1617 791
850 4232 726
485 556 487
977 3917 751
2579 3353 123
1983 1450 211
2153 2690 366
551 2041 170
2070 2338 774
3890 1151 424
2592 222 803
4227 2832 952
2508 2103 556
2662 1824 105
3652 2348 364
2439 1859 256
2109 3829 409
2213 459 986
2794 3346 206
1631 652 956
1940 2905 67
2597 3830 118
3334 2242 902
894 29 699
2849 4188 694
3326 1433 8
980 2306 907
2004 3915 737
2901 106 319
1539 1110 25
2884 2550 526
52 807 819
1273 25 199
1298 1352 831
3735 1353 824
2454 3832 16
866 217 154
2569 1760 582
2673 2796 326
3167 1651 130
3281 1848 181
2266 3911 472
4098 1865 587
3009 2519 618
3008 2880 201
330 3556 335
3937 4159 891
186 3232 441
1374 341 999
3771 3825 163
1805 759 919
1029 2840 611
3189 3074 649
3493 2851 943
3013 3886 162
4219 1697 463
3078 4296 922
398 683 965
1947 818 871
2232 3251 859
3989 4241 867
2881 1457 386
4124 1368 236
1437 2233 691
1110 128 402
2312 3599 556
1306 689 208
551 719 920
751 3937 599
1544 2022 598
2766 761 517
1180 1352 542
2662 613 277
2643 2290 862
3365 1105 370
2538 4101 190
260 3488 731
162 1516 990
955 3576 303
1497 319 954
3287 806 549
676 950 510
3147 2985 677
1316 561 832
3161 4065 284
462 606 114
2847 236 370
483 4010 806
1333 1936 710
2892 735 711
1532 1046 295
197 2494 469
2424 3054 562
497 3037 721
1737 1572 150
3873 4012 265
3294 181 818
45 1016 568
110 99 843
93 869 356
3494 2098 486
2395 4069 176
1295 1115 470
42 683 75
723 3755 987
3246 1129 399
3915 2343 554
1010 1777 512
3200 2008 182
228 187 40
2807 2317 581
2100 1555 767
2385 416 168
1206 1501 902
3180 2723 45
3518 495 590
2790 3199 846
2876 3783 661
2939 100 563
2094 3216 252
2452 572 317
2342 4112 626
2834 266 239
2775 3606 315
3013 2296 551
1089 1206 234
344 3449 512
1656 994 856
3244 4110 382
555 889 15
1334 1041 709
4066 1618 287
423 2960 859
3265 2339 662
2877 4153 533
1382 2994 868
1554 2816 466
3778 4084 462
245 675 80
3965 3196 693
2098 979 77
1773 1133 203
3011 2977 33
1229 4182 788
4058 2999 219
3425 2059 872
