700 1106
613 612 578
577 627 872
196 77 915
170 319 133
229 522 138
87 568 860
200 362 660
433 375 129
520 509 751
213 110 338
672 187 280
271 510 545
561 380 643
202 112 37
223 38 217
246 63 513
139 169 528
59 431 692
78 101 952
427 610 382
86 78 393
236 500 619
240 624 245
634 170 853
580 395 937
354 419 66
316 530 270
471 52 56
108 328 2
464 405 342
154 325 137
223 255 914
486 283 459
232 67 236
697 426 22
596 10 356
337 510 714
666 80 900
296 185 222
424 629 272
630 651 145
376 544 490
379 122 57
388 573 474
24 384 16
689 80 993
138 421 752
258 426 213
546 659 503
217 207 849
666 424 663
669 634 595
533 372 823
50 179 792
652 361 173
24 248 567
11 597 396
624 89 749
130 320 266
486 491 916
466 224 897
76 21 472
368 644 541
335 258 56
157 479 624
366 467 174
404 506 601
685 38 202
146 377 140
434 263 352
70 56 458
699 375 407
88 625 909
145 605 148
636 567 328
323 567 69
32 499 656
612 61 20
598 431 72
92 32 438
259 64 9
695 173 858
435 432 555
51 373 966
523 515 285
358 322 702
163 681 397
27 117 311
640 522 32
506 48 679
684 134 651
616 612 249
554 296 816
40 503 606
396 144 600
95 678 879
525 208 973
503 698 769
317 245 893
356 486 4
332 283 398
149 234 27
674 155 196
21 233 124
575 235 104
403 561 82
410 689 961
52 377 854
687 367 942
693 561 449
395 301 309
334 197 607
85 172 72
17 633 275
363 617 887
625 642 82
0 66 921
576 163 378
678 464 464
252 379 811
592 305 657
188 532 4
561 325 906
233 378 226
224 235 412
693 264 901
152 374 790
253 132 612
534 66 165
698 638 395
352 416 536
629 635 581
195 119 715
661 404 962
292 499 200
487 39 482
170 226 678
238 300 872
89 390 231
349 494 818
67 189 30
430 400 396
112 526 531
46 686 92
649 404 264
124 427 568
396 647 824
572 362 739
248 547 174
565 534 662
37 440 612
482 40 310
474 207 923
457 540 736
250 363 470
182 246 692
444 31 447
496 499 903
106 481 963
83 46 420
361 158 845
188 269 726
614 409 661
92 521 250
119 558 767
373 658 96
695 396 626
654 149 317
202 305 842
484 105 380
422 665 606
660 516 773
486 281 364
557 597 1
350 114 478
221 317 425
526 187 279
691 399 685
189 270 209
483 564 318
679 132 488
391 157 72
588 520 987
87 163 412
42 114 33
45 634 238
537 497 344
606 567 530
150 698 311
480 109 731
447 350 547
609 486 801
214 183 945
204 176 991
1 213 241
178 507 566
507 236 582
660 19 545
599 677 742
351 696 225
2 232 961
658 50 264
699 266 19
272 637 42
682 343 788
392 248 853
440 511 713
210 300 202
57 149 151
168 149 277
502 122 134
247 318 743
340 214 147
607 639 371
654 302 2
493 484 353
357 96 112
129 165 163
452 368 574
405 459 873
305 329 103
456 104 458
418 1 121
165 31 665
479 70 780
47 336 962
79 608 663
118 682 998
685 437 508
16 231 977
278 655 216
593 602 770
310 456 887
19 358 465
254 697 265
510 565 613
637 698 914
222 25 235
140 270 170
459 106 747
168 342 69
344 169 70
655 440 12
394 197 217
77 308 323
193 473 4
631 186 101
341 371 273
306 340 235
445 404 883
605 198 763
620 160 564
519 20 475
606 19 778
592 141 899
73 185 542
346 641 875
216 355 642
375 318 604
8 62 149
447 433 69
248 59 45
186 349 91
70 181 147
675 423 695
501 20 787
602 358 189
524 429 524
148 139 923
274 286 279
75 497 459
134 607 840
578 387 700
573 366 586
553 314 142
350 356 25
640 352 637
585 681 894
473 289 249
219 40 456
201 43 879
32 377 426
206 137 876
525 182 296
523 426 399
484 83 590
457 202 635
238 296 958
359 478 466
352 662 997
157 28 483
5 670 320
331 295 406
616 254 696
284 576 797
375 264 2
416 279 982
72 250 370
243 308 50
280 409 928
51 154 138
266 348 350
576 24 522
360 120 205
212 299 697
631 230 837
414 241 249
442 505 386
27 264 148
372 251 805
598 527 295
558 215 570
79 583 144
370 686 92
358 131 196
275 418 817
476 105 983
612 375 914
548 601 390
140 49 460
249 300 252
127 241 205
681 460 160
476 411 747
151 540 730
311 97 766
555 423 360
420 167 994
678 328 208
581 34 817
245 337 268
458 265 56
138 251 923
56 421 35
289 411 857
433 447 46
241 134 847
133 311 389
268 38 232
663 433 97
64 417 507
88 433 13
99 243 774
108 433 339
567 162 225
545 412 36
237 265 624
143 84 514
295 367 400
477 96 667
142 138 777
447 74 451
216 620 70
451 460 479
555 111 864
385 585 49
244 388 829
227 7 396
516 623 26
341 10 295
336 652 840
411 61 846
508 260 704
112 632 197
165 213 2
370 220 314
243 596 813
304 234 952
433 501 388
332 358 68
466 627 520
695 151 393
688 71 728
574 346 947
563 9 401
347 657 695
466 456 663
518 451 183
104 568 723
419 60 663
541 629 676
518 189 419
587 452 350
326 429 225
469 528 404
395 606 758
156 346 878
224 491 246
218 495 643
375 21 964
75 475 77
534 45 470
662 89 11
235 663 291
356 317 777
568 319 174
679 118 859
59 266 152
454 550 90
38 475 365
449 331 146
179 135 831
288 161 820
528 516 951
63 306 223
79 429 852
171 63 105
383 625 892
135 205 180
167 52 786
426 96 303
37 648 465
426 216 74
294 235 311
568 641 479
81 264 468
342 624 442
521 443 272
615 582 999
530 578 338
253 167 144
441 107 936
608 249 975
201 212 478
315 556 574
672 216 687
381 103 886
177 235 675
8 157 960
178 586 910
383 287 941
476 241 214
576 688 660
667 277 931
41 311 507
72 45 986
385 213 774
170 193 336
310 329 287
51 651 632
73 173 737
184 517 355
277 190 837
500 603 162
172 249 74
88 609 545
621 136 872
438 481 531
362 477 630
112 286 76
620 121 887
274 259 838
473 551 140
306 103 606
690 216 843
436 672 769
520 436 797
552 90 25
542 79 284
451 301 245
496 439 174
348 624 102
579 154 356
484 490 500
629 13 296
620 332 198
697 368 108
583 106 303
49 409 415
331 254 495
60 672 948
553 596 322
341 661 742
102 568 271
220 599 622
212 670 501
117 522 675
582 651 46
699 426 682
364 673 448
230 189 389
394 547 571
199 378 613
650 71 883
184 555 484
273 493 438
632 257 67
8 697 897
674 631 489
83 513 589
205 480 100
681 629 1000
677 282 396
65 309 150
491 602 643
192 308 311
24 640 621
386 554 856
463 389 842
480 80 931
198 291 921
17 405 278
437 222 738
485 232 926
556 137 573
253 623 569
330 656 287
182 282 934
522 683 649
165 33 625
316 38 209
43 427 495
588 266 179
48 362 960
566 510 757
611 395 165
394 305 652
684 163 227
398 428 747
648 39 361
604 4 959
77 218 822
174 267 617
359 11 366
201 460 573
261 651 859
47 414 173
442 573 640
359 289 278
423 528 47
29 226 408
407 96 561
312 538 898
480 301 801
612 453 750
412 371 681
20 467 29
513 488 616
213 484 507
362 70 657
579 189 671
96 11 175
413 110 280
684 83 858
91 366 643
651 595 344
163 557 52
625 538 80
198 531 184
239 320 794
293 0 646
556 14 966
270 516 59
45 515 433
597 495 551
404 312 292
78 400 197
214 396 329
30 168 389
196 406 133
102 463 784
558 390 974
189 168 3
610 522 431
595 641 772
13 378 691
662 311 468
461 90 918
699 245 992
169 348 613
248 71 823
391 83 385
580 418 307
267 361 492
289 301 84
73 201 120
444 69 426
237 677 221
388 645 237
527 89 999
378 412 124
189 573 391
5 51 393
253 647 730
517 435 584
449 4 520
170 181 19
341 587 799
377 86 184
130 79 883
552 699 552
384 196 905
695 135 118
103 164 825
26 219 877
187 185 287
366 418 269
447 37 49
419 505 175
92 587 74
5 695 802
599 434 301
222 18 661
443 76 284
252 604 96
587 624 723
242 358 305
108 433 498
649 328 683
567 297 61
4 436 989
210 527 128
4 680 60
662 301 757
349 520 408
489 24 60
600 9 611
651 47 904
298 132 184
281 334 121
158 511 298
13 45 6
470 26 98
8 249 185
628 305 525
577 498 196
559 585 876
551 537 847
326 617 423
422 265 607
221 183 997
237 631 744
504 191 296
233 108 237
633 596 555
203 282 516
584 610 274
235 107 393
568 250 259
340 95 894
312 691 763
345 567 490
238 102 670
637 449 101
477 695 444
399 196 225
698 462 775
182 390 5
59 381 495
696 502 142
499 276 858
281 222 919
616 285 703
366 681 222
196 38 974
131 103 520
244 32 497
46 407 635
534 653 548
465 683 857
63 656 648
551 150 208
331 569 984
672 646 868
498 83 765
4 312 608
428 234 860
122 144 247
660 48 525
472 131 642
352 130 853
149 59 344
69 166 989
375 391 554
128 390 46
117 118 651
229 682 328
399 30 119
659 47 617
38 350 491
654 268 457
193 454 573
174 454 725
33 309 556
585 90 299
257 19 591
69 220 186
449 452 859
151 393 669
412 468 579
306 680 343
518 331 74
589 181 266
494 85 489
15 327 893
249 577 963
114 591 366
565 659 57
247 619 837
30 119 911
52 230 789
573 250 969
113 236 900
267 321 378
354 428 910
273 73 576
77 236 112
154 363 550
507 584 804
510 488 610
696 569 828
423 410 226
502 577 292
40 523 393
227 365 110
644 599 558
563 328 650
39 523 372
662 134 536
199 50 197
482 303 437
668 521 390
582 680 451
366 240 15
323 574 339
289 592 470
261 648 896
273 490 888
172 121 263
30 224 30
370 272 601
423 254 177
151 540 806
298 70 379
208 53 789
539 317 802
317 498 833
22 156 49
684 157 113
440 147 250
217 460 436
569 96 647
611 5 114
352 423 925
22 641 909
478 269 830
547 274 832
395 511 784
295 229 752
639 521 361
286 29 765
583 427 858
168 663 302
574 358 402
256 257 547
660 523 266
582 305 846
206 25 106
534 670 740
630 71 440
621 639 163
328 429 251
269 183 716
543 678 401
223 287 885
388 26 267
73 541 561
683 243 260
421 547 107
484 473 591
115 692 748
198 263 523
405 396 637
112 457 802
641 671 8
38 138 632
694 292 287
455 15 48
176 564 551
282 310 429
644 348 521
358 122 524
158 217 476
495 565 415
481 277 524
519 398 578
195 641 348
397 487 464
494 337 495
677 152 698
614 392 550
410 150 110
384 205 887
287 672 18
443 391 194
176 479 308
398 182 884
371 547 935
583 568 415
97 375 219
662 368 167
194 360 455
457 209 677
145 619 613
184 667 921
169 664 414
189 187 641
547 533 240
655 1 23
163 566 268
8 71 495
248 339 155
296 522 585
531 597 111
645 34 331
145 206 463
370 641 450
212 575 50
11 86 320
349 104 996
659 390 89
261 79 610
196 649 610
644 665 558
433 540 438
339 162 217
626 93 784
695 228 755
520 564 776
361 424 616
502 342 545
536 265 267
313 493 922
367 236 470
662 389 976
268 114 684
529 54 925
19 395 152
312 149 907
132 510 216
476 354 592
26 158 500
525 148 677
94 118 628
405 65 501
22 83 79
60 687 508
211 364 391
654 498 29
292 115 478
663 400 957
667 348 964
317 305 506
454 80 197
224 275 252
612 406 437
85 188 292
627 595 506
333 211 481
655 493 549
667 471 589
480 321 309
339 566 60
468 657 953
613 14 183
48 459 695
518 51 18
20 552 428
186 315 302
699 37 964
685 325 32
610 535 717
581 248 495
539 351 558
337 503 604
172 697 438
544 423 863
444 246 935
330 322 548
612 266 186
49 85 712
262 586 675
317 690 390
220 612 459
547 380 933
157 174 936
435 472 264
138 107 742
202 257 7
113 23 99
560 509 105
461 371 869
681 114 111
0 654 408
654 350 652
345 347 752
378 338 507
254 75 222
328 408 765
477 602 432
453 227 614
75 566 333
46 91 357
456 278 130
22 678 824
272 332 325
42 434 368
517 105 291
621 322 844
628 531 929
366 606 230
591 587 420
409 610 475
286 42 293
153 523 457
611 59 199
429 141 702
90 425 166
661 308 448
318 169 224
562 31 988
385 318 468
586 215 322
530 558 757
338 417 913
680 281 519
57 24 980
207 12 634
18 589 368
309 514 295
87 403 604
32 225 900
15 413 935
623 63 784
698 5 775
489 226 65
326 561 196
587 400 75
187 529 7
381 283 220
16 475 287
693 549 710
166 644 141
413 149 502
651 55 852
589 607 421
667 25 535
599 56 295
206 36 240
222 443 514
410 531 654
101 95 466
404 44 492
418 73 664
430 546 799
429 569 983
313 586 881
173 513 325
294 386 756
114 486 482
473 178 537
309 673 964
245 555 902
597 623 985
638 582 78
54 339 530
540 577 449
546 412 379
664 660 731
26 57 720
606 484 564
47 72 445
36 667 100
567 463 431
692 72 100
211 518 15
35 219 580
545 544 442
391 211 956
16 11 556
233 149 923
108 297 805
19 640 971
243 499 230
187 49 136
370 439 27
362 456 202
508 627 24
673 175 906
280 637 548
94 344 896
118 254 119
596 233 958
150 271 396
269 262 853
313 271 368
448 586 476
633 93 896
527 526 847
332 438 37
442 233 588
418 571 828
594 320 828
235 601 83
238 645 952
672 562 64
18 631 733
449 31 371
12 337 741
384 377 864
302 209 995
123 373 905
185 636 363
480 151 138
496 551 698
167 234 49
274 182 726
673 493 666
569 425 846
652 42 742
133 73 487
618 82 457
634 467 414
640 206 933
31 407 19
366 254 579
375 83 540
666 347 79
33 299 790
92 305 95
125 302 598
518 132 268
302 240 212
534 271 978
427 662 580
438 674 851
455 154 902
95 190 36
649 593 174
322 455 838
387 111 101
122 334 251
594 496 826
147 127 667
387 481 781
96 64 942
145 452 927
563 316 231
142 337 240
343 693 681
491 258 777
517 91 507
688 581 980
585 311 847
656 455 801
57 537 33
645 512 483
387 136 213
580 62 936
561 72 808
533 295 111
554 475 27
56 386 513
494 35 819
513 480 159
608 200 965
98 104 832
407 115 921
33 275 346
125 102 983
105 622 538
72 559 269
288 317 846
173 612 23
427 326 914
83 97 238
168 667 479
509 199 978
78 529 327
219 637 263
313 166 884
141 559 998
470 168 979
507 187 677
657 265 69
126 626 22
359 480 196
188 185 844
271 171 407
556 201 332
120 540 713
410 539 246
108 482 220
510 582 214
97 382 504
79 265 595
34 60 247
494 18 835
76 362 60
47 55 639
126 463 245
83 657 703
29 353 723
133 542 687
472 292 104
513 103 869
